"Name","Created","Runtime","End Time","ID","Notes","State","Updated","Tags","batch_size","dropout","embedding_dim","hidden_dim","lang","n_layers","train_accuracy","train_loss","val_accuracy","val_loss"
"soft-sweep-488","2022-01-26T08:24:58.000Z","63","2022-01-26T08:26:01.000Z","rlxr5x92","-","finished","2022-01-26T08:26:01.000Z","","256","0.2","50","64","es","4","0.9372234831448922","0.21563722432724067","0.9345356570707316","0.21817863413265773"
"soft-sweep-32","2022-01-25T19:11:45.000Z","21","2022-01-25T19:12:06.000Z","ers71rj1","-","finished","2022-01-25T19:12:06.000Z","","256","0.1","250","64","hy","4","0.46163163519772","1.6788214445114136","0.4931890278036947","1.511204481124878"
"snowy-sweep-749","2022-01-26T15:41:47.000Z","86","2022-01-26T15:43:13.000Z","iuow3326","-","finished","2022-01-26T15:43:13.000Z","","64","0.2","200","64","en","4","0.9635556685208176","0.12197210696734943","0.9092174327978368","0.3329277294687927"
"snowy-sweep-538","2022-01-26T09:57:09.000Z","27","2022-01-26T09:57:36.000Z","veevi4sz","-","finished","2022-01-26T09:57:36.000Z","","64","0.4","250","64","hy","4","0.8199263745398409","0.6078482327922698","0.8201156932263483","0.5973724722862244"
"snowy-sweep-390","2022-01-26T05:26:10.000Z","64","2022-01-26T05:27:14.000Z","4hm5yuq4","-","finished","2022-01-26T05:27:14.000Z","","128","0.1","50","64","ar","4","0.9407313606637946","0.207273076383435","0.9123942964299614","0.2736780494451523"
"snowy-sweep-374","2022-01-26T05:01:20.000Z","135","2022-01-26T05:03:35.000Z","gk2iogrw","-","finished","2022-01-26T05:03:35.000Z","","64","0.1","250","256","es","3","0.9925190097166584","0.021954509920465784","0.9385892519054324","0.29246850669384"
"snowy-sweep-34","2022-01-25T19:12:52.000Z","46","2022-01-25T19:13:38.000Z","zz6skfv2","-","finished","2022-01-25T19:13:38.000Z","","64","0.1","250","512","hy","3","0.9184657404108776","0.24694831909671908","0.83205821981713","0.5127930268645287"
"snowy-sweep-217","2022-01-26T00:13:01.000Z","239","2022-01-26T00:17:00.000Z","tv1fsufa","-","finished","2022-01-26T00:17:00.000Z","","128","0.2","200","256","cs","3","0.9938385996716328","0.018208690908952403","0.944113806438652","0.2544364045335822"
"snowy-sweep-179","2022-01-25T22:54:56.000Z","17","2022-01-25T22:55:13.000Z","9s202wtn","-","finished","2022-01-25T22:55:13.000Z","","128","0.4","250","256","ta","4","0.3959551271922895","1.81883904337883","0.4109263657957245","1.7758172750473022"
"smooth-sweep-861","2022-01-26T18:59:11.000Z","58","2022-01-26T19:00:09.000Z","dtga307u","-","finished","2022-01-26T19:00:09.000Z","","256","0.2","150","64","es","3","0.9568581409699924","0.14452859785939967","0.9420117481431136","0.19004191032477788"
"smooth-sweep-742","2022-01-26T15:32:01.000Z","46","2022-01-26T15:32:47.000Z","pvh1xpuk","-","finished","2022-01-26T15:32:47.000Z","","256","0.1","150","64","en","3","0.9558180911694836","0.1519057917959836","0.907785907428026","0.31577228382229805"
"smooth-sweep-242","2022-01-26T01:15:02.000Z","211","2022-01-26T01:18:33.000Z","to2atbkt","-","finished","2022-01-26T01:18:33.000Z","","64","0.1","50","512","ar","4","0.9716806949653092","0.08055700811067808","0.9396737784382408","0.17988243183264366"
"smart-sweep-841","2022-01-26T18:23:38.000Z","296","2022-01-26T18:28:34.000Z","89d26ons","-","finished","2022-01-26T18:28:34.000Z","","128","0.1","50","256","cs","4","0.9785894119004556","0.0633380647462148","0.9440133594495504","0.1722758124544196"
"smart-sweep-698","2022-01-26T14:27:31.000Z","33","2022-01-26T14:28:04.000Z","x3r05nus","-","finished","2022-01-26T14:28:04.000Z","","256","0.2","150","256","lt","4","0.5992227707173616","1.1512502789497376","0.5991867808633965","1.159387230873108"
"smart-sweep-676","2022-01-26T13:36:00.000Z","152","2022-01-26T13:38:32.000Z","qo4q0q4z","-","finished","2022-01-26T13:38:32.000Z","","128","0.1","50","64","cs","4","0.9746996108808772","0.08026686104444357","0.9382313796393952","0.18718405027095583"
"smart-sweep-575","2022-01-26T10:52:25.000Z","27","2022-01-26T10:52:52.000Z","uyaavyce","-","finished","2022-01-26T10:52:52.000Z","","128","0.2","50","256","hy","3","0.8123500771879825","0.5796135552227497","0.8247807426758723","0.5711355209350586"
"smart-sweep-534","2022-01-26T09:45:44.000Z","520","2022-01-26T09:54:24.000Z","68cgrjd7","-","finished","2022-01-26T09:54:24.000Z","","256","0.2","200","512","cs","4","0.9790884964487144","0.06246700000726372","0.9441828637436592","0.1828386525850038"
"smart-sweep-383","2022-01-26T05:12:35.000Z","54","2022-01-26T05:13:29.000Z","2h4vre80","-","finished","2022-01-26T05:13:29.000Z","","256","0.1","150","512","hy","4","0.26407790048687807","2.2692829370498657","0.3444672513528643","2.1814849376678467"
"smart-sweep-301","2022-01-26T02:45:47.000Z","155","2022-01-26T02:48:22.000Z","86l6c9fe","-","finished","2022-01-26T02:48:22.000Z","","128","0.2","250","512","ar","3","0.982630294926346","0.05166108313263679","0.9422920425998657","0.1895399136202676"
"smart-sweep-286","2022-01-26T02:26:41.000Z","275","2022-01-26T02:31:16.000Z","b9nfzupn","-","finished","2022-01-26T02:31:16.000Z","","64","0.1","200","256","cs","3","0.9970805639238332","0.008739637402513135","0.942669880970318","0.2959479454262503"
"smart-sweep-156","2022-01-25T22:17:49.000Z","64","2022-01-25T22:18:53.000Z","3b4818iv","-","finished","2022-01-25T22:18:53.000Z","","256","0.4","50","64","es","3","0.929794789193486","0.24119238901351175","0.9356522161269964","0.20873292216232844"
"sleek-sweep-867","2022-01-26T19:18:04.000Z","17","2022-01-26T19:18:21.000Z","n554vadw","-","finished","2022-01-26T19:18:21.000Z","","64","0.2","200","256","ta","4","0.5054510981197662","1.5042622429983956","0.5170229612034838","1.5867145657539368"
"sleek-sweep-710","2022-01-26T14:40:04.000Z","160","2022-01-26T14:42:44.000Z","953qx37t","-","finished","2022-01-26T14:42:44.000Z","","128","0.1","50","64","cs","3","0.978315540992358","0.06871511152157417","0.9420169755411582","0.1864299966047888"
"sleek-sweep-633","2022-01-26T12:23:23.000Z","82","2022-01-26T12:24:45.000Z","zor7zh08","-","finished","2022-01-26T12:24:45.000Z","","128","0.2","50","256","ar","3","0.9716984056001028","0.08436151320228771","0.9404875632452324","0.16742304818970816"
"sleek-sweep-539","2022-01-26T09:57:40.000Z","24","2022-01-26T09:58:04.000Z","x7b6vnum","-","finished","2022-01-26T09:58:04.000Z","","64","0.2","150","64","hy","3","0.8686616791354946","0.4337814613696068","0.8294457921253965","0.526570588350296"
"skilled-sweep-781","2022-01-26T16:37:56.000Z","208","2022-01-26T16:41:24.000Z","ovhwke68","-","finished","2022-01-26T16:41:24.000Z","","64","0.4","150","64","cs","3","0.979313710088876","0.0655082432868389","0.943347898146753","0.18551587059066213"
"skilled-sweep-532","2022-01-26T09:41:21.000Z","226","2022-01-26T09:45:07.000Z","irvcuy1c","-","finished","2022-01-26T09:45:07.000Z","","64","0.2","200","64","cs","4","0.9856030095215322","0.047984960365753906","0.9400582592536788","0.22501138438438548"
"skilled-sweep-350","2022-01-26T04:17:31.000Z","17","2022-01-26T04:17:48.000Z","nb72d1ml","-","finished","2022-01-26T04:17:48.000Z","","64","0.1","200","256","ta","3","0.6369094643703587","1.053477678980146","0.5961995249406176","1.3263499736785889"
"skilled-sweep-240","2022-01-26T01:10:49.000Z","103","2022-01-26T01:12:32.000Z","607d30ca","-","finished","2022-01-26T01:12:32.000Z","","64","0.4","150","64","es","4","0.9546878431946784","0.1544357078099573","0.942472935579397","0.1892069840431213"
"silvery-sweep-851","2022-01-26T18:47:18.000Z","83","2022-01-26T18:48:41.000Z","elexutjq","-","finished","2022-01-26T18:48:41.000Z","","128","0.4","250","256","en","3","0.9657454566783652","0.10574056200531064","0.9157785907428028","0.30624077282845974"
"silvery-sweep-798","2022-01-26T17:05:15.000Z","14","2022-01-26T17:05:29.000Z","pypuz8ls","-","finished","2022-01-26T17:05:29.000Z","","64","0.4","150","64","ta","3","0.4041712750829515","1.84498964037214","0.42992874109263657","1.8226551413536072"
"silvery-sweep-726","2022-01-26T15:01:30.000Z","219","2022-01-26T15:05:09.000Z","vnblpzgf","-","finished","2022-01-26T15:05:09.000Z","","128","0.1","150","256","cs","3","0.9953163904092356","0.014011783532511727","0.9421613680879916","0.273906239295659"
"silvery-sweep-418","2022-01-26T06:20:05.000Z","42","2022-01-26T06:20:47.000Z","7ntsu5xq","-","finished","2022-01-26T06:20:47.000Z","","256","0.1","150","64","ar","3","0.970299265451422","0.1045256033539772","0.9373739518097868","0.19897006452083588"
"silvery-sweep-360","2022-01-26T04:32:11.000Z","70","2022-01-26T04:33:21.000Z","40y3pimy","-","finished","2022-01-26T04:33:21.000Z","","128","0.1","150","512","lt","4","0.6923642474529986","0.8569833040237427","0.6470282896444329","1.0047996878623962"
"silver-sweep-782","2022-01-26T16:41:29.000Z","20","2022-01-26T16:41:49.000Z","t1qyycos","-","finished","2022-01-26T16:41:49.000Z","","128","0.1","50","512","ta","4","0.2475904566282193","2.1477130651474","0.2937450514647664","2.1145315170288086"
"silver-sweep-744","2022-01-26T15:35:07.000Z","52","2022-01-26T15:35:59.000Z","pa7qea3z","-","finished","2022-01-26T15:35:59.000Z","","256","0.2","250","64","ar","4","0.9613509672220426","0.14148881196975707","0.9329865902416588","0.21852869167923927"
"silver-sweep-589","2022-01-26T11:26:42.000Z","123","2022-01-26T11:28:45.000Z","9sj2y4jl","-","finished","2022-01-26T11:28:45.000Z","","256","0.2","250","64","cs","3","0.985452867094758","0.04741041278866537","0.940497714830998","0.2181672985489304"
"serene-sweep-862","2022-01-26T19:00:13.000Z","130","2022-01-26T19:02:23.000Z","fd50n9j8","-","finished","2022-01-26T19:02:23.000Z","","64","0.1","150","256","es","3","0.9885549477559644","0.03391307004232396","0.9377882421476772","0.2581311053037643"
"serene-sweep-493","2022-01-26T08:34:24.000Z","17","2022-01-26T08:34:41.000Z","4q9ne7y2","-","finished","2022-01-26T08:34:41.000Z","","128","0.1","150","256","ta","3","0.4297677358192448","1.7312303185462952","0.44418052256532065","1.7002681493759155"
"serene-sweep-46","2022-01-25T19:35:29.000Z","52","2022-01-25T19:36:21.000Z","aqxpjlan","-","finished","2022-01-25T19:36:21.000Z","","64","0.4","150","512","lt","3","0.8681020901165843","0.3939991939712215","0.8017129509473138","0.6057806134223938"
"serene-sweep-376","2022-01-26T05:04:25.000Z","18","2022-01-26T05:04:43.000Z","qgxa67k6","-","finished","2022-01-26T05:04:43.000Z","","256","0.2","250","64","af","4","0.29515548474656284","2.1031957864761353","0.33496332518337407","2.0370402336120605"
"serene-sweep-366","2022-01-26T04:44:59.000Z","29","2022-01-26T04:45:28.000Z","qi40nz6e","-","finished","2022-01-26T04:45:28.000Z","","256","0.4","150","256","lt","3","0.6919651297132654","0.8727241575717926","0.6968595899299247","0.8715667128562927"
"scarlet-sweep-553","2022-01-26T10:18:54.000Z","108","2022-01-26T10:20:42.000Z","s4f4pntw","-","finished","2022-01-26T10:20:42.000Z","","128","0.4","150","256","en","4","0.9527973566128668","0.1492994767518676","0.9137108318752982","0.2956409743055701"
"scarlet-sweep-509","2022-01-26T09:01:32.000Z","64","2022-01-26T09:02:36.000Z","kwa9kre7","-","finished","2022-01-26T09:02:36.000Z","","256","0.1","250","64","es","4","0.9634317898942568","0.12742804802422011","0.9380795184232243","0.21139165546212876"
"scarlet-sweep-351","2022-01-26T04:17:52.000Z","263","2022-01-26T04:22:15.000Z","7qgr4miz","-","finished","2022-01-26T04:22:15.000Z","","128","0.4","150","512","es","4","0.9543636059366796","0.144490057552183","0.944123501140832","0.17666701284738687"
"scarlet-sweep-318","2022-01-26T03:16:22.000Z","145","2022-01-26T03:18:47.000Z","73y9jmg9","-","finished","2022-01-26T03:18:47.000Z","","128","0.1","250","64","cs","3","0.9930962287836934","0.02278825652427398","0.9380242077243734","0.2590052914129545"
"scarlet-sweep-265","2022-01-26T01:59:40.000Z","23","2022-01-26T02:00:03.000Z","svibm0im","-","finished","2022-01-26T02:00:03.000Z","","128","0.4","150","64","lt","3","0.7543955466862724","0.7388777042690077","0.7350116792110044","0.8129202246665954"
"sandy-sweep-787","2022-01-26T16:47:46.000Z","22","2022-01-26T16:48:08.000Z","v2hewwqn","-","finished","2022-01-26T16:48:08.000Z","","256","0.4","200","256","af","3","0.7011860506284298","0.9334696630636852","0.7600150460786158","0.7801700234413147"
"sandy-sweep-714","2022-01-26T14:47:01.000Z","54","2022-01-26T14:47:55.000Z","woh1ofye","-","finished","2022-01-26T14:47:55.000Z","","128","0.1","150","512","hy","4","0.6764754779717373","0.9754292741417884","0.6991976114946818","0.9345493018627168"
"sandy-sweep-49","2022-01-25T19:46:13.000Z","20","2022-01-25T19:46:33.000Z","zl5psuo7","-","finished","2022-01-25T19:46:33.000Z","","256","0.4","50","64","af","3","0.26872012745618695","2.208665609359741","0.2838066578897875","2.153852701187134"
"sandy-sweep-263","2022-01-26T01:57:57.000Z","77","2022-01-26T01:59:14.000Z","wl9jt605","-","finished","2022-01-26T01:59:14.000Z","","128","0.4","150","64","es","4","0.949829513957891","0.1757417821937853","0.940992281178698","0.20040511855712304"
"sandy-sweep-100","2022-01-25T20:51:22.000Z","24","2022-01-25T20:51:46.000Z","ldrwzsz7","-","finished","2022-01-25T20:51:46.000Z","","64","0.1","50","64","af","3","0.9010149288959698","0.3822054706868671","0.8805717509873989","0.500927560031414"
"sage-sweep-816","2022-01-26T17:40:57.000Z","23","2022-01-26T17:41:20.000Z","4cp2brbi","-","finished","2022-01-26T17:41:20.000Z","","256","0.2","250","64","lt","4","0.559479046318664","1.3150220036506652","0.5837875248723938","1.2594947417577107"
"sage-sweep-700","2022-01-26T14:28:28.000Z","23","2022-01-26T14:28:51.000Z","4868ylhh","-","finished","2022-01-26T14:28:51.000Z","","128","0.4","250","64","lt","4","0.7531771872702447","0.7514714598655701","0.7395103382645558","0.8399806261062622"
"sage-sweep-311","2022-01-26T03:09:43.000Z","134","2022-01-26T03:11:57.000Z","c5kidran","-","finished","2022-01-26T03:11:57.000Z","","256","0.4","150","64","cs","4","0.9655103382792288","0.11220351117520244","0.9432097835367385","0.17561506258474813"
"rural-sweep-637","2022-01-26T12:28:07.000Z","25","2022-01-26T12:28:32.000Z","ym43f5gk","-","finished","2022-01-26T12:28:32.000Z","","64","0.4","50","64","hy","4","0.7279895499346871","0.8258090653727131","0.7824220936741929","0.7078814953565598"
"rural-sweep-510","2022-01-26T09:02:40.000Z","183","2022-01-26T09:05:43.000Z","j6rdilhu","-","finished","2022-01-26T09:05:43.000Z","","64","0.4","50","256","es","4","0.9535582424248764","0.14480162388435355","0.9455313364726444","0.1718509888648987"
"rural-sweep-480","2022-01-26T08:16:32.000Z","43","2022-01-26T08:17:15.000Z","opqifuvn","-","finished","2022-01-26T08:17:15.000Z","","128","0.2","200","512","hy","3","0.8088588053675335","0.599308580160141","0.821235305094234","0.586170881986618"
"rural-sweep-294","2022-01-26T02:35:49.000Z","166","2022-01-26T02:38:35.000Z","iyl8tt4p","-","finished","2022-01-26T02:38:35.000Z","","64","0.2","250","512","ar","3","0.9893027765847696","0.03133472706162438","0.9410182924671832","0.2161388907295007"
"rural-sweep-169","2022-01-25T22:29:13.000Z","137","2022-01-25T22:31:30.000Z","ggoptbzz","-","finished","2022-01-25T22:31:30.000Z","","128","0.4","50","64","cs","3","0.9622906173495136","0.11912037296937064","0.943385565767666","0.16887344838413473"
"ruby-sweep-737","2022-01-26T15:25:28.000Z","54","2022-01-26T15:26:22.000Z","31s5t932","-","finished","2022-01-26T15:26:22.000Z","","256","0.2","250","512","hy","4","0.41524759529747063","1.8479162454605105","0.4644523231946258","1.6102540493011477"
"ruby-sweep-520","2022-01-26T09:20:44.000Z","164","2022-01-26T09:23:28.000Z","pk1d727p","-","finished","2022-01-26T09:23:28.000Z","","128","0.4","150","64","cs","4","0.9702161911924784","0.09514381784659164","0.9444214253427754","0.17128742455619655"
"royal-sweep-29","2022-01-25T19:08:19.000Z","34","2022-01-25T19:08:53.000Z","jcaiezv3","-","finished","2022-01-25T19:08:53.000Z","","128","0.4","250","256","hy","3","0.8643154019712623","0.42034446634352207","0.8441873483858929","0.48308901488780975"
"royal-sweep-149","2022-01-25T22:08:46.000Z","59","2022-01-25T22:09:45.000Z","4f6e0ero","-","finished","2022-01-25T22:09:45.000Z","","256","0.4","150","64","ar","4","0.924570406414792","0.26761133313179014","0.9229381169727204","0.25376933068037033"
"rose-sweep-559","2022-01-26T10:27:09.000Z","133","2022-01-26T10:29:22.000Z","pb5pmwyc","-","finished","2022-01-26T10:29:22.000Z","","64","0.1","50","256","ar","4","0.9763075983050924","0.06807434881470867","0.9404167993489722","0.17001137137413025"
"rose-sweep-556","2022-01-26T10:23:06.000Z","51","2022-01-26T10:23:57.000Z","j1s2lai9","-","finished","2022-01-26T10:23:57.000Z","","256","0.4","50","64","ar","4","0.8728243592070949","0.4096847152709961","0.9019566217315924","0.3241186738014221"
"rose-sweep-337","2022-01-26T03:55:42.000Z","15","2022-01-26T03:55:57.000Z","hmww0ms4","-","finished","2022-01-26T03:55:57.000Z","","256","0.2","200","64","ta","4","0.2927792700268605","2.1645628213882446","0.2905779889152811","2.1373817920684814"
"robust-sweep-91","2022-01-25T20:33:40.000Z","21","2022-01-25T20:34:01.000Z","pkwqklo4","-","finished","2022-01-25T20:34:01.000Z","","64","0.4","200","64","af","4","0.8887118664070337","0.4154162094706581","0.8924205378973105","0.4385823979973793"
"robust-sweep-854","2022-01-26T18:50:44.000Z","43","2022-01-26T18:51:27.000Z","6b8z3tit","-","finished","2022-01-26T18:51:27.000Z","","128","0.2","200","64","lt","4","0.7819136645310366","0.6567613043283161","0.7350981918851112","0.7948895335197449"
"robust-sweep-471","2022-01-26T07:52:02.000Z","306","2022-01-26T07:57:08.000Z","mzhfdx1x","-","finished","2022-01-26T07:57:08.000Z","","64","0.1","150","512","es","4","0.9780695332029412","0.06643346009087993","0.9375455119180542","0.22341160356998443"
"robust-sweep-432","2022-01-26T06:39:45.000Z","15","2022-01-26T06:40:00.000Z","esk78ujw","-","finished","2022-01-26T06:40:00.000Z","","64","0.4","50","64","ta","3","0.352188339390109","1.9750747850963049","0.3768804433887569","1.9601052403450012"
"robust-sweep-336","2022-01-26T03:52:21.000Z","194","2022-01-26T03:55:35.000Z","isygvaoz","-","finished","2022-01-26T03:55:35.000Z","","64","0.4","250","64","cs","3","0.9838332751763132","0.05141014473369488","0.9440447491336448","0.20316331972335944"
"rich-sweep-570","2022-01-26T10:48:02.000Z","24","2022-01-26T10:48:26.000Z","npgrl8jl","-","finished","2022-01-26T10:48:26.000Z","","64","0.4","250","64","hy","3","0.8543403396271226","0.49282541005842145","0.8367232692666542","0.5349353924393654"
"rich-sweep-550","2022-01-26T10:11:48.000Z","22","2022-01-26T10:12:10.000Z","8j8zrgoz","-","finished","2022-01-26T10:12:10.000Z","","64","0.1","200","64","af","4","0.9410515135422198","0.22887565337476276","0.9110400601843144","0.3472319766879082"
"revived-sweep-872","2022-01-26T20:01:37.000Z","0","2022-01-26T20:01:37.000Z","g8z20o6y","-","crashed","2022-01-26T20:01:37.000Z","","128","0.2","250","64","hy","4","","","",""
"revived-sweep-844","2022-01-26T18:31:43.000Z","21","2022-01-26T18:32:04.000Z","txkvf3p6","-","finished","2022-01-26T18:32:04.000Z","","256","0.2","150","256","af","3","0.7260872130760606","0.873057355483373","0.7521158548053414","0.8229911923408508"
"revived-sweep-813","2022-01-26T17:30:38.000Z","166","2022-01-26T17:33:24.000Z","6sqkka0w","-","finished","2022-01-26T17:33:24.000Z","","64","0.1","200","512","ar","3","0.9929068907652322","0.02145544798641475","0.9365601670027952","0.24969357366745287"
"revived-sweep-780","2022-01-26T16:37:20.000Z","30","2022-01-26T16:37:50.000Z","g1x0p77l","-","finished","2022-01-26T16:37:50.000Z","","64","0.4","150","64","lt","4","0.7925848125196933","0.6058834605925792","0.7652046024742625","0.7287218809127808"
"revived-sweep-628","2022-01-26T12:18:34.000Z","41","2022-01-26T12:19:15.000Z","5libx7xv","-","finished","2022-01-26T12:19:15.000Z","","128","0.1","250","512","hy","3","0.8582591141194632","0.4561914652585983","0.8305654039932824","0.549458771944046"
"revived-sweep-502","2022-01-26T08:43:50.000Z","303","2022-01-26T08:48:53.000Z","qlxdvv2j","-","finished","2022-01-26T08:48:53.000Z","","128","0.2","250","256","cs","4","0.991355688799236","0.026765245812443588","0.9430026116217166","0.22369768419494368"
"revived-sweep-500","2022-01-26T08:42:11.000Z","30","2022-01-26T08:42:41.000Z","9vq40hnz","-","finished","2022-01-26T08:42:41.000Z","","256","0.2","50","512","af","3","0.22473004071517083","2.3657162189483643","0.23095730675192777","2.358595371246338"
"revived-sweep-427","2022-01-26T06:36:02.000Z","41","2022-01-26T06:36:43.000Z","gsdyah3z","-","finished","2022-01-26T06:36:43.000Z","","128","0.2","200","512","af","4","0.4616451289313742","1.7067745382135564","0.5518149332330261","1.3711806535720823"
"revived-sweep-258","2022-01-26T01:41:09.000Z","119","2022-01-26T01:43:08.000Z","tdej5axi","-","finished","2022-01-26T01:43:08.000Z","","64","0.2","200","256","es","3","0.9855766716522504","0.041783159430902286","0.9391960774794892","0.2475471752882004"
"revived-sweep-121","2022-01-25T21:22:06.000Z","165","2022-01-25T21:24:51.000Z","k7fphd89","-","finished","2022-01-25T21:24:51.000Z","","128","0.2","150","64","cs","4","0.9798864756428668","0.06425308549633393","0.9422492592034554","0.18927632986682735"
"restful-sweep-810","2022-01-26T17:26:20.000Z","17","2022-01-26T17:26:37.000Z","v7socxfy","-","finished","2022-01-26T17:26:37.000Z","","128","0.2","200","256","ta","4","0.3823668826038869","1.8560941517353056","0.3832145684877276","1.847236156463623"
"restful-sweep-754","2022-01-26T15:51:56.000Z","96","2022-01-26T15:53:32.000Z","9d85lgda","-","finished","2022-01-26T15:53:32.000Z","","256","0.4","200","256","es","3","0.958842786766936","0.12864163943699428","0.9450216029904364","0.17876954589571273"
"restful-sweep-667","2022-01-26T13:19:33.000Z","456","2022-01-26T13:27:09.000Z","z1r329im","-","finished","2022-01-26T13:27:09.000Z","","64","0.4","250","512","cs","3","0.9899251651219144","0.030602012558911856","0.944634875194616","0.219597114468443"
"restful-sweep-536","2022-01-26T09:54:49.000Z","49","2022-01-26T09:55:38.000Z","ujtg07cy","-","finished","2022-01-26T09:55:38.000Z","","128","0.4","200","64","ar","3","0.965065772869964","0.11580942936089574","0.937550861550437","0.1849407638822283"
"restful-sweep-499","2022-01-26T08:41:24.000Z","41","2022-01-26T08:42:05.000Z","3jlbccou","-","finished","2022-01-26T08:42:05.000Z","","256","0.4","150","64","ar","3","0.9506935927350976","0.17256776809692384","0.9343664862187312","0.200532466173172"
"restful-sweep-406","2022-01-26T06:00:54.000Z","71","2022-01-26T06:02:05.000Z","ahbbvndh","-","finished","2022-01-26T06:02:05.000Z","","64","0.4","200","512","lt","4","0.7347757588488604","0.7424979934821258","0.7013582489834761","0.8637318074703216"
"restful-sweep-233","2022-01-26T00:51:42.000Z","404","2022-01-26T00:58:26.000Z","emenxm90","-","finished","2022-01-26T00:58:26.000Z","","128","0.4","200","512","cs","3","0.9850441460440946","0.044570052577899054","0.9465747576716388","0.19255976807581235"
"resilient-sweep-636","2022-01-26T12:27:51.000Z","13","2022-01-26T12:28:04.000Z","fpi437e3","-","failed","2022-01-26T12:28:04.000Z","","256","0.4","50","512","ar","4","","","",""
"resilient-sweep-627","2022-01-26T12:17:50.000Z","37","2022-01-26T12:18:27.000Z","qiravbw7","-","finished","2022-01-26T12:18:27.000Z","","128","0.2","200","512","af","4","0.4998229775181448","1.589918082410639","0.5760767350009404","1.2822205424308777"
"rare-sweep-849","2022-01-26T18:37:20.000Z","135","2022-01-26T18:39:35.000Z","gc70k5ga","-","finished","2022-01-26T18:39:35.000Z","","256","0.4","200","512","en","3","0.9469611801394034","0.16693574828760965","0.9108477811356768","0.30455999076366425"
"rare-sweep-721","2022-01-26T14:54:32.000Z","85","2022-01-26T14:55:57.000Z","7zipmlse","-","finished","2022-01-26T14:55:57.000Z","","256","0.1","50","256","en","4","0.9498255012561956","0.16030875000418449","0.9074280260855734","0.3040529936552048"
"rare-sweep-713","2022-01-26T14:46:40.000Z","16","2022-01-26T14:46:56.000Z","bpi44zuv","-","failed","2022-01-26T14:46:56.000Z","","256","0.1","150","512","ar","4","","","",""
"rare-sweep-702","2022-01-26T14:29:16.000Z","59","2022-01-26T14:30:15.000Z","bytoz7cf","-","finished","2022-01-26T14:30:15.000Z","","128","0.4","150","64","ar","4","0.9527524540298336","0.1607155255517181","0.9350741251813324","0.20236245223454064"
"rare-sweep-511","2022-01-26T09:05:46.000Z","25","2022-01-26T09:06:11.000Z","sheaslpt","-","finished","2022-01-26T09:06:11.000Z","","128","0.1","50","64","lt","4","0.7029933830479992","0.8989018421424063","0.667272255385414","1.0214694261550905"
"rare-sweep-430","2022-01-26T06:38:38.000Z","29","2022-01-26T06:39:07.000Z","sh6be6o5","-","finished","2022-01-26T06:39:07.000Z","","64","0.2","50","64","hy","4","0.8120413252582829","0.6226058371605412","0.8120918081731666","0.6192659288644791"
"rare-sweep-352","2022-01-26T04:22:20.000Z","23","2022-01-26T04:22:43.000Z","klav20rr","-","finished","2022-01-26T04:22:43.000Z","","64","0.1","250","512","ta","3","0.4514141254542582","1.668082356452942","0.4821852731591449","1.6328336596488953"
"rare-sweep-341","2022-01-26T04:00:36.000Z","258","2022-01-26T04:04:54.000Z","54a9ds7a","-","finished","2022-01-26T04:04:54.000Z","","256","0.4","200","512","es","4","0.9485534834586702","0.1652154100260564","0.942642846740133","0.18271749573094503"
"rare-sweep-278","2022-01-26T02:14:39.000Z","94","2022-01-26T02:16:13.000Z","hqw2c15a","-","finished","2022-01-26T02:16:13.000Z","","256","0.1","250","256","es","3","0.9820205210806514","0.05672705027141741","0.9385407058595078","0.23332091527325768"
"radiant-sweep-699","2022-01-26T14:28:07.000Z","15","2022-01-26T14:28:22.000Z","zv67vwav","-","failed","2022-01-26T14:28:22.000Z","","256","0.2","200","512","ar","3","","","",""
"radiant-sweep-557","2022-01-26T10:24:03.000Z","113","2022-01-26T10:25:56.000Z","okocb3v3","-","finished","2022-01-26T10:25:56.000Z","","128","0.4","50","256","ar","4","0.9473329997830447","0.15731769070333365","0.9363478753140148","0.18696620847497664"
"radiant-sweep-153","2022-01-25T22:12:54.000Z","14","2022-01-25T22:13:08.000Z","y6uqmmfh","-","finished","2022-01-25T22:13:08.000Z","","256","0.4","200","64","ta","3","0.27334492020856377","2.1960498094558716","0.2913697545526524","2.118888139724731"
"quiet-sweep-613","2022-01-26T12:06:24.000Z","14","2022-01-26T12:06:38.000Z","kbngkmf6","-","finished","2022-01-26T12:06:38.000Z","","256","0.4","250","64","ta","3","0.26923684626323274","2.2011613845825195","0.2913697545526524","2.1178171634674072"
"quiet-sweep-515","2022-01-26T09:12:39.000Z","122","2022-01-26T09:14:41.000Z","3m36uii1","-","finished","2022-01-26T09:14:41.000Z","","256","0.1","250","256","es","4","0.9775779476827496","0.0705038101545402","0.9392203505024516","0.21589278961930955"
"quiet-sweep-47","2022-01-25T19:36:28.000Z","554","2022-01-25T19:45:42.000Z","k6fimmha","-","finished","2022-01-25T19:45:42.000Z","","128","0.4","250","512","cs","4","0.979655701172084","0.06148779482795642","0.9455326201597108","0.1729324685588275"
"proud-sweep-526","2022-01-26T09:27:06.000Z","298","2022-01-26T09:32:04.000Z","loy4vikw","-","finished","2022-01-26T09:32:04.000Z","","128","0.4","200","256","cs","4","0.9822595601104938","0.05363052315436877","0.9476231731203856","0.17770314594245937"
